Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count,Participant,Activity
1.51E+12,1.51E+12,440.4307692,101.0599166,309,777,420,309,1.102813496,1.449864876,512.2,453.4,398.4,344.8,451.8764978,145,0.492307692,0.507692308,468,10372.68654,0.415384615,0.415384615,346.0349134,27,27,184.4032082,20,45.16923077,50.21538462,31.29230769,1.44346116,0.477133333,19,NA
1.51E+12,1.51E+12,437.6,126.8412454,304,961,408,312,1.873174098,4.145739788,508.2,429,377.2,340.8,455.6121833,137,0.369230769,0.630769231,657,16340.0875,0.461538462,0.523076923,376.7956627,30,34,222.8523516,11,33.03076923,42.49230769,39.36923077,0.838999609,0.474066667,19,NA
1.51E+12,1.51E+12,402.9076923,80.37407218,304,656,381,352,1.213136432,1.122788151,444.8,409.6,364,339.2,410.8461999,85,0.430769231,0.569230769,352,6560.928846,0.461538462,0.538461538,314.8153654,30,35,184.9330513,34,37.75384615,43.98461538,41.01538462,0.92048012,0.436483333,19,NA
1.51E+12,1.51E+12,421.0151515,93.09550203,308,736,400,361,1.407301765,1.955609094,472,436,365,348,431.1850302,107,0.439393939,0.560606061,428,8800.107459,0.378787879,0.424242424,295.0829333,25,28,189.5076577,26,40.04545455,36.22727273,42.59090909,0.940234792,0.463116667,19,NA
1.51E+12,1.51E+12,447.3134328,117.1735808,308,853,421,368,1.589515247,2.260586163,488,446.4,393.6,360,462.4056176,125.5,0.402985075,0.597014925,545,13937.673,0.447761194,0.507462687,313.3162161,30,34,215.6345619,27,43.08955224,45.29850746,40.04477612,1.07603429,0.4995,19,NA
1.51E+12,1.51E+12,434.3611111,91.21925746,301,769,410.5,368,1.560664695,3.046197218,488,434.8,397.6,368,443.8361497,106,0.402777778,0.597222222,468,8438.149452,0.569444444,0.652777778,333.017447,41,47,215.111161,30,35.55555556,41.13888889,39.13888889,0.908445706,0.521233333,19,NA
1.51E+12,1.51E+12,410.7534247,71.64902676,301,681,400,329,1.301866272,2.136606147,458.8,412,384,356,416.9555839,71,0.410958904,0.589041096,380,5204.882801,0.506849315,0.589041096,316.3935359,37,43,193.7514778,36,44.91780822,38.05479452,41.49315068,1.08253549,0.49975,19,NA
1.51E+12,1.51E+12,532.1111111,205.9650696,312,944,436,329,0.762400124,-1.071577709,818.6,484.6,404.8,363.2,570.5820225,433,0.333333333,0.666666667,632,43385.73737,0.422222222,0.533333333,277.1541221,19,24,195.8439162,7,74.66666667,74.93333333,36.84444444,2.026537998,0.399083333,19,NA
1.51E+12,1.51E+12,856.6521739,61.04923793,709,993,848,865,0.002557738,0.456605378,899.6,865,841,820.2,858.8247531,62,0.434782609,0.565217391,284,3896.418972,0.304347826,0.434782609,278.5329125,7,10,248.446325,7,82.47826087,75.2173913,100.2608696,0.8226366,0.328383333,19,NA
1.51E+12,1.51E+12,533.2765957,175.4781555,304,993,480,488,0.999048682,-0.132449045,704.2,498.2,454.2,388.2,561.4058342,233,0.319148936,0.680851064,689,31461.98705,0.468085106,0.553191489,266.6963872,22,26,170.2809427,9,51.95744681,56.29787234,34.0212766,1.527204503,0.417733333,19,NA
1.51E+12,1.51E+12,423.2236842,72.40449221,304,680,417,372,0.69203327,0.626075541,488,436,393,356,429.372446,108.75,0.460526316,0.539473684,376,5312.309298,0.460526316,0.526315789,309.0174602,35,40,178.5560375,33,39.28947368,35.88157895,46.82894737,0.838999719,0.536083333,19,NA
1.51E+12,1.51E+12,620.08,221.2804411,324,1005,517,721,0.388319124,-1.455627233,872.2,721,458.8,419.4,658.3800118,424,0.44,0.56,681,51005.24333,0.36,0.48,337.0864662,9,12,232.8747145,1,74.32,107.16,66.32,1.120627262,0.258366667,19,NA
1.51E+12,1.51E+12,826.375,87.22137186,700,1005,847,721,0.141969896,-1.020749622,888.2,862.6,802.6,725,830.9652269,145.75,0.583333333,0.416666667,305,7938.331522,0.208333333,0.458333333,238.4123079,5,11,209.70071,8,60.70833333,102.625,66.25,0.916352201,0.33055,19,NA
1.51E+12,1.51E+12,802.7586207,103.9435043,637,1197,805,873,1.604209729,4.682604527,873,829,777.8,717,809.460101,128,0.517241379,0.482758621,560,11190.11823,0.206896552,0.448275862,253.2437561,6,13,220.9207098,12,87.96551724,89.31034483,86.72413793,1.014314115,0.388,19,NA
1.51E+12,1.51E+12,820.4090909,66.84762802,637,929,829,717,-0.590401637,0.086644649,874.6,840.8,806.6,770.8,823.1279863,87,0.522727273,0.477272727,292,4572.526427,0.25,0.590909091,259.5041058,11,26,235.7002882,10,81.25,98.36363636,77.52272727,1.048079742,0.601633333,19,NA
1.51E+12,1.51E+12,820.1730769,62.22407435,697,929,818.5,817,-0.226573345,-0.640462969,871.4,843.4,809,769,822.5300673,81,0.480769231,0.519230769,232,3947.753771,0.192307692,0.557692308,240.042314,10,29,220.1640004,12,79.15384615,79.92307692,68.61538462,1.153587444,0.710816667,19,NA
1.51E+12,1.51E+12,831.4615385,68.58640299,697,929,845,809,-0.635308778,-0.719957347,893,860.8,822.6,773.2,834.2855534,90,0.58974359,0.41025641,232,4827.88664,0.153846154,0.461538462,214.3501808,6,18,198.1521032,5,91.56410256,90.97435897,90.33333333,1.013624752,0.54045,19,NA
1.51E+12,1.51E+12,750.9210526,46.86339699,665,833,745,745,0.152749844,-0.9472015,800.2,757.8,733,709,752.3819544,78,0.421052632,0.578947368,168,2255.534139,0.157894737,0.552631579,139.3543995,6,21,130.1894389,10,79.57894737,83.78947368,85.26315789,0.933333333,0.475583333,20,NA
1.51E+12,1.51E+12,751.1944444,82.64089633,356,857,761,761,-2.841620115,10.42086171,808.2,776.6,750.2,717.6,755.7265452,70.25,0.597222222,0.402777778,501,6925.708138,0.166666667,0.555555556,150.008714,12,40,138.8335378,17,74.20833333,77.19444444,78.20833333,0.948854555,0.901433333,20,NA
1.51E+12,1.51E+12,772.7260274,38.32816493,645,857,777,761,-0.474961009,0.921961186,805,781.8,761,749,773.6760056,44,0.520547945,0.479452055,212,1489.451674,0.232876712,0.657534247,162.8031787,17,48,149.7493218,26,74.67123288,72.46575342,78.94520548,0.94586153,0.94015,20,Game
1.51E+12,1.51E+12,778.9054054,38.81493475,645,861,785,813,-0.750865861,1.095360837,810.6,795.4,777,749,779.8719316,48,0.567567568,0.432432432,216,1527.237505,0.202702703,0.608108108,139.4245021,15,45,129.1262349,21,74.58108108,87.71621622,75.5,0.987828888,0.96065,20,Game
1.51E+12,1.51E+12,578.1647059,190.849608,316,861,513,805,0.118212254,-1.713816713,797,721,449,382.4,608.8497352,380,0.458823529,0.541176471,545,36857.18683,0.352941176,0.588235294,178.572284,30,50,142.919863,13,40.21176471,53.81176471,46.09411765,0.872383869,0.819066667,20,Game
1.51E+12,1.51E+12,570.1590909,177.1806914,316,853,535,777,0.060080391,-1.683894139,769,703.4,452.2,384,597.0547599,352,0.477272727,0.522727273,537,31753.83647,0.329545455,0.568181818,166.1447006,29,50,134.4779043,15,76.22727273,78.5,74.04545455,1.02946593,0.836233333,20,Game
1.51E+12,1.51E+12,763.5070423,36.5003852,633,853,765,777,-0.603343586,1.691699662,789,777,757,737,764.379017,40,0.535211268,0.464788732,220,1351.310664,0.253521127,0.605633803,214.7422189,18,43,196.3489117,29,72.26760563,75.85915493,76.15492958,0.948955058,0.903483333,20,Game
1.51E+12,1.51E+12,661.6176471,161.2716041,325,805,749,737,-1.027004876,-0.69051101,777,756.8,737.8,453.6,680.9893106,249.75,0.705882353,0.294117647,480,26796.66756,0.352941176,0.588235294,261.4892787,12,20,221.0352036,5,34.61764706,74.32352941,67.02941176,0.516454585,0.374916667,20,Game
1.51E+12,1.51E+12,564.4177215,188.4713729,309,833,505,793,0.123448626,-1.684917041,789,681,448.8,372.6,595.0536302,384.5,0.455696203,0.544303797,524,35976.86173,0.329113924,0.455696203,197.5271178,26,36,155.3923112,15,40.15189873,44.29113924,46.32911392,0.866666667,0.74315,20,Game
1.51E+12,1.51E+12,443.6,99.82326605,301,725,432.5,309,0.783064441,0.275989245,514.4,454.6,406.8,355.4,454.6929122,128.75,0.466666667,0.533333333,424,10076.64719,0.511111111,0.555555556,277.9214735,46,50,186.1367524,39,42.54444444,44.3,46.35555556,0.917785235,0.6654,20,Game
1.51E+12,1.51E+12,440.6483516,96.46070471,301,729,433,372,0.693731425,0.120300231,513,453,408,348,451.0827389,128.5,0.461538462,0.538461538,428,9408.052747,0.428571429,0.538461538,261.6495922,39,49,185.2644266,39,40.58241758,45.98901099,44.14285714,0.919342793,0.668316667,20,NA
1.51E+12,1.51E+12,444.6373626,105.671533,301,753,429,348,0.829344209,0.231014611,521,464,401,348,457.021725,154.5,0.43956044,0.56043956,452,11290.54481,0.362637363,0.505494505,247.5458084,33,46,184.0479007,36,52.71428571,40.28571429,42,1.255102041,0.674366667,20,NA
1.51E+12,1.51E+12,441.4090909,100.268802,301,753,418,328,1.021596802,0.737599822,517.2,441.6,399.2,353.6,452.6541927,134.75,0.397727273,0.602272727,452,10169.39394,0.443181818,0.579545455,255.2094137,39,51,187.0659979,30,43.14772727,41.13636364,48.02272727,0.898485566,0.6474,20,Rest6
1.51E+12,1.51E+12,453.32,126.3919997,308,913,420,328,1.715539317,3.232035737,534.6,447.2,400.6,356.8,470.6101996,127.5,0.373333333,0.626666667,605,16190.81514,0.493333333,0.6,305.6538992,37,45,209.0342224,21,44.05333333,43.64,45.4,0.970337739,0.56665,20,Rest6
1.51E+12,1.51E+12,451.6216216,112.5232352,305,761,454.5,312,0.852888635,0.349608748,520.4,476.8,402.4,340.6,465.42837,148.75,0.5,0.5,456,12834.92336,0.581081081,0.608108108,342.5647265,43,45,199.2277322,33,48.72972973,48.74324324,36.85135135,1.322332233,0.557,20,Rest6
1.51E+12,1.51E+12,455.2631579,106.9103619,305,761,450.5,489,0.672663229,-0.051510402,525,485,412,348,467.6476969,155.25,0.473684211,0.526315789,456,11582.22316,0.552631579,0.578947368,348.320316,42,44,200.5574079,30,57.30263158,33.90789474,48.46052632,1.182459951,0.576666667,20,Rest6
1.51E+12,1.51E+12,591.1392405,178.9484569,305,849,573,805,0.011482238,-1.50227934,794.6,666.6,512.8,401.2,617.6310807,345,0.481012658,0.518987342,544,32433.09575,0.53164557,0.632911392,280.7834483,42,50,196.0216355,25,56.26582278,58.08860759,77.86075949,0.722646724,0.778333333,20,Rest6
1.51E+12,1.51E+12,702.0547945,154.8109665,305,849,764,737,-1.447998501,0.699853626,805,781.8,741,633.2,718.9209761,104,0.726027397,0.273972603,544,24299.30251,0.315068493,0.547945205,128.3279036,23,40,102.9385037,19,64.83561644,71.26027397,78.16438356,0.829477743,0.854166667,20,Rest6
1.51E+12,1.51E+12,534.9253731,199.9193355,304,833,429,304,0.163736437,-1.784278886,748.8,691.4,382.6,332.8,571.0629523,396.5,0.462686567,0.537313433,529,40573.31253,0.313432836,0.47761194,198.8777961,21,32,160.9823854,3,33.52238806,42.2238806,30.88059701,1.085548574,0.597333333,20,NA
1.51E+12,1.51E+12,384.109589,70.69238041,304,585,361,304,1.207049027,0.927774193,429,385.6,345,326.2,390.5606087,84,0.410958904,0.589041096,281,5066.821157,0.424657534,0.493150685,300.1553169,31,36,187.5960057,24,40.47945205,50.2739726,39.06849315,1.036115007,0.467333333,20,NA
1.51E+12,1.51E+12,416.8571429,81.70194712,312,697,394.5,356,1.02820309,0.746837472,485,418.8,378.8,344.8,424.7882834,110.25,0.4,0.6,385,6771.950311,0.357142857,0.5,321.5494121,25,35,211.4239787,20,46.74285714,37.58571429,49.7,0.940500144,0.486333333,20,Sing
1.51E+12,1.51E+12,413.8142857,82.74820548,305,697,390.5,356,1.092889174,1.111824436,468.2,426.2,374.8,340.8,422.0065504,112.25,0.442857143,0.557142857,392,6946.501242,0.285714286,0.457142857,299.1374882,20,32,216.0252643,21,37.58571429,32.28571429,48.1,0.781407781,0.482783333,20,Sing
1.51E+12,1.51E+12,500.5432099,137.7390671,305,717,465,393,0.141693122,-1.575570654,657,581,425,356,519.1488761,268,0.432098765,0.567901235,412,19209.20123,0.234567901,0.444444444,239.37245,19,36,201.6266389,11,60.62962963,65.50617284,43.25925926,1.401541096,0.675733333,20,Sing
1.51E+12,1.51E+12,620.9594595,116.419493,332,769,665,669,-1.395903083,0.742482851,701,680.2,645,569.8,631.7785598,79,0.72972973,0.27027027,437,13739.16272,0.135135135,0.418918919,169.1265376,10,31,154.3631709,22,64.94594595,72.52702703,61.16216216,1.061864781,0.76585,20,Sing
1.51E+12,1.51E+12,579.4337349,146.9501344,312,773,661,669,-0.494278337,-1.329961871,709,673,551.2,404,597.7773793,268,0.578313253,0.421686747,461,21857.68763,0.253012048,0.43373494,151.1312895,21,36,118.0165586,22,56.54216867,50.55421687,46.20481928,1.223728814,0.80155,20,Sing
1.51E+12,1.51E+12,542.6162791,146.9315747,304,737,601,673,-0.317231793,-1.538065782,681,657,500,365,562.1577305,272,0.534883721,0.465116279,433,21842.87456,0.26744186,0.406976744,171.1884404,23,35,137.469411,24,66.93023256,53.37209302,51.58139535,1.297565374,0.77775,20,Sing
1.51E+12,1.51E+12,519.5955056,151.0437632,304,749,500,320,-0.067725145,-1.602766671,677,637,441.6,336.6,541.1041562,283,0.483146067,0.516853933,445,23073.47089,0.359550562,0.505617978,212.3912222,32,45,161.3963362,22,48.96629213,41.97752809,38.73033708,1.264287786,0.770733333,20,Sing
1.51E+12,1.51E+12,565.4761905,181.6906369,304,857,549,769,0.014345637,-1.569583556,765,677,454.4,377,593.9484906,342.75,0.476190476,0.523809524,553,33409.21629,0.380952381,0.535714286,199.2812495,32,45,149.6996527,14,63.47619048,75.80952381,71.13095238,0.892384937,0.791666667,20,Sing
1.51E+12,1.51E+12,589.0697674,173.123883,304,857,575,769,-0.133741617,-1.464383239,769,705,529,404,613.9829556,320,0.488372093,0.511627907,553,30324.48919,0.38372093,0.523255814,183.6969686,33,45,139.4637759,27,56.51162791,54.81395349,49.12790698,1.150295858,0.844333333,20,NA
1.51E+12,1.51E+12,456.3544304,118.2664914,304,777,437,309,0.907446802,0.384561429,540,468.8,413.6,336.6,471.4300893,162,0.430379747,0.569620253,473,14166.28303,0.455696203,0.506329114,270.6279529,36,40,182.487498,33,43.15189873,39.30379747,39.94936709,1.080164766,0.600866667,20,NA
1.51E+12,1.51E+12,424.2207792,79.13569201,301,617,413,396,0.346786474,-0.810879396,503.4,443.4,394.2,348.2,431.53879,120,0.428571429,0.571428571,316,6344.85851,0.363636364,0.454545455,289.1691458,28,35,193.8866767,35,49.07792208,42.74025974,40.48051948,1.212383702,0.544416667,20,Rest5
1.51E+12,1.51E+12,459.369863,113.3391694,301,809,465,353,0.78333083,0.368271429,535.4,480.8,411.4,350.6,473.1452614,168,0.520547945,0.479452055,508,13024.18075,0.424657534,0.534246575,330.6841762,31,39,205.6606192,28,48.79452055,38.45205479,56.57534247,0.862469734,0.5589,20,Rest5
1.51E+12,1.51E+12,553.2467532,169.6381294,304,825,533,308,0.089812568,-1.392667572,744.2,591.8,480,361,578.670083,333,0.454545455,0.545454545,521,29155.74094,0.454545455,0.584415584,277.5274068,35,45,201.6016746,23,65.64935065,76.87012987,52.79220779,1.243542435,0.71,20,Rest5
1.51E+12,1.51E+12,719.4736842,119.0947736,308,861,749,793,-1.853616262,3.130795732,793,769,737,672,729.2639765,90,0.710526316,0.289473684,553,14372.6793,0.355263158,0.657894737,152.5268481,27,50,131.1911882,20,84.31578947,69.77631579,78.35526316,1.076070529,0.911333333,20,Rest5
1.51E+12,1.51E+12,746.4929577,52.91712182,581,857,745,793,-0.523298918,0.631225425,793,757,733,709,748.3661923,74.5,0.492957746,0.507042254,276,2840.22495,0.352112676,0.718309859,232.1682033,25,51,206.6265573,25,77.95774648,71.69014085,70.07042254,1.112562814,0.88335,20,Rest5
1.51E+12,1.51E+12,722.8082192,52.11595542,553,845,725,713,-0.688290771,1.230772725,763.4,737.8,713,689,724.6846173,64,0.506849315,0.493150685,292,2753.796043,0.232876712,0.616438356,216.8259169,17,45,196.4757684,22,71.80821918,67.31506849,74.50684932,0.963780107,0.879416667,20,Rest5
1.51E+12,1.51E+12,728.3544304,41.36378835,553,797,741,749,-1.527573868,3.36383115,761,748.2,725,695.4,729.528025,46,0.582278481,0.417721519,244,1732.89841,0.088607595,0.53164557,117.4371052,7,42,109.6496688,25,74.11392405,76.94936709,75.74683544,0.978442513,0.959,20,NA
1.51E+12,1.51E+12,736.5063291,28.39766144,665,805,741,733,-0.114755215,-0.415932332,761,745,733,708.6,737.0535937,40,0.53164557,0.46835443,140,816.7659851,0.113924051,0.582278481,112.9791789,9,46,104.1186114,28,73.30379747,75.69620253,73.25316456,1.000691204,0.969733333,20,NA
1.51E+12,1.51E+12,725.9620253,26.56134197,669,805,729,729,0.43895262,0.14382866,746.6,729,718.4,701,726.4477731,36,0.518987342,0.481012658,136,714.5498215,0.139240506,0.582278481,118.0760837,11,46,109.2544252,37,73.60759494,72.24050633,73.55696203,1.00068835,0.95585,20,Eating
1.51E+12,1.51E+12,716.9866667,51.28755361,408,785,729,729,-4.065179006,20.02569732,741.6,729,721,705,718.818679,35.5,0.693333333,0.306666667,377,2665.959279,0.146666667,0.546666667,146.5326183,11,41,136.295575,30,68.62666667,78.86666667,67.76,1.01279024,0.896233333,20,Eating
1.51E+12,1.51E+12,740.5555556,33.41360705,628,846,737,729,0.403846584,2.373657278,760.8,741,730.6,717,741.3089774,36,0.472222222,0.527777778,218,1132.194053,0.166666667,0.555555556,207.4813589,12,40,191.8410779,27,77.94444444,70.98611111,72.52777778,1.074684029,0.888666667,20,Eating
1.51E+12,1.51E+12,611.6987952,170.6659342,301,837,716,757,-0.49138735,-1.368663859,761,736.2,554.6,429.6,635.0608452,308,0.578313253,0.421686747,536,29482.06671,0.373493976,0.578313253,216.9216792,31,48,175.1750409,13,47.54216867,36.95180723,52.06024096,0.913214534,0.846183333,20,Eating
1.51E+12,1.51E+12,622.1204819,169.1932237,301,1053,709,741,-0.43306801,-0.871599497,757,725.8,659.4,432.4,644.7171791,287,0.614457831,0.385542169,752,28975.44872,0.373493976,0.542168675,213.848042,31,45,175.3629035,10,69.73493976,70.73493976,76.48192771,0.911783239,0.8606,20,Eating
1.51E+12,1.51E+12,740.9863014,48.20688667,489,861,745,745,-1.615333066,8.477065494,775.4,749.6,735.4,706.6,742.5527609,52,0.561643836,0.438356164,372,2356.180365,0.205479452,0.547945205,185.7454718,15,40,171.843351,19,76.80821918,73.23287671,80.10958904,0.95878933,0.901533333,20,Eating
1.51E+12,1.51E+12,750.5540541,37.07630623,644,861,750.5,745,-0.118619817,0.577754295,781,760.2,745,722.8,751.4692546,44,0.5,0.5,217,1393.48334,0.189189189,0.527027027,176.7388217,14,39,163.8522158,25,70.74324324,81.93243243,72.58108108,0.974678831,0.925683333,20,Eating
1.51E+12,1.51E+12,780.8082192,53.44223806,644,918,777,789,0.557233072,0.523985296,813,785.6,765,737,782.635003,52,0.479452055,0.520547945,274,2895.740487,0.164383562,0.506849315,161.7926425,12,37,151.4618484,19,84,81.5890411,84.36986301,0.995616171,0.949983333,20,Eating
1.51E+12,1.51E+12,810.2923077,46.46544558,721,918,797,789,0.345271093,-0.497640039,853,814.6,789,776.2,811.6234728,72,0.446153846,0.553846154,197,2192.772596,0.2,0.523076923,185.9971384,13,34,173.819877,16,76.33846154,85.89230769,77.56923077,0.98413328,0.877816667,20,NA
1.51E+12,1.51E+12,706.8266667,142.6136387,356,869,769,769,-1.146064807,0.086679987,817,777,743.4,585.6,721.070445,152.5,0.706666667,0.293333333,513,20613.49658,0.293333333,0.44,187.2815969,22,33,158.2508704,25,54.34666667,69.45333333,67.97333333,0.799529227,0.883533333,20,Rest4
1.51E+12,1.51E+12,534.0153846,175.4127872,301,837,473,385,0.258754213,-1.51220933,735.4,618,425,365,562.0872503,336,0.430769231,0.569230769,536,31250.42163,0.415384615,0.507692308,316.055267,27,33,237.7851952,13,35.13846154,40.90769231,39.93846154,0.8798151,0.578516667,20,Rest4
1.51E+12,1.51E+12,394.016129,66.80798,301,609,385,385,0.869554439,0.659098674,449.6,402.8,369.4,329.6,399.639858,88,0.451612903,0.548387097,308,4536.475145,0.580645161,0.612903226,278.614705,36,38,165.4031872,29,37.40322581,41.48387097,40.80645161,0.916600791,0.40715,20,Rest4
1.51E+12,1.51E+12,411.2368421,75.06328355,301,657,410.5,328,0.713512913,0.347665842,480,420,381,336,418.0313826,119,0.5,0.5,356,5709.623158,0.539473684,0.605263158,278.1442512,41,46,170.3732996,44,41.93421053,41.11842105,42.47368421,0.987298637,0.5209,20,Rest4
1.51E+12,1.51E+12,421.2758621,89.9137121,301,837,416,336,1.290023336,3.532150556,492.8,441,381,336,430.7642367,143,0.448275862,0.551724138,536,8178.481155,0.390804598,0.482758621,268.2934246,34,42,174.6047104,46,42.86206897,40.04597701,46.85057471,0.914867517,0.61085,20,Rest4
1.51E+12,1.51E+12,432.4418605,102.7607975,304,837,418.5,332,1.42527344,3.11783695,496,445,400,341,444.4836827,142.75,0.453488372,0.546511628,533,10684.01423,0.465116279,0.558139535,270.3063259,40,48,175.7716682,36,42.51162791,38.76744186,41.06976744,1.035107588,0.619833333,20,Rest4
1.51E+12,1.51E+12,428.0843373,96.88935496,304,817,417,344,1.514635969,3.151947814,475.4,436.2,403.4,344,438.9120037,111,0.457831325,0.542168675,513,9502.029386,0.506024096,0.602409639,299.6583388,42,50,184.5571825,34,39.27710843,36.42168675,49.1686747,0.798823818,0.592183333,20,NA
1.51E+12,1.51E+12,404.1686747,78.16229937,301,745,392,316,1.218148158,2.76468858,469,417,368.8,333.6,411.657215,114,0.469879518,0.530120482,444,6183.849251,0.445783133,0.542168675,276.1057316,37,45,185.6022667,38,35.84337349,34.75903614,43.34939759,0.826848249,0.5591,20,NA
1.51E+12,1.51E+12,440.6860465,123.6489086,301,769,410.5,341,1.312911026,0.962179565,504,440,385,340,457.7043196,146,0.38372093,0.61627907,468,15468.9238,0.406976744,0.534883721,240.2937562,35,46,184.0553091,25,43.26744186,35.74418605,46.47674419,0.930948211,0.63165,20,Conversation
